289	-34.502254	0.016011	700.000000
290	-34.594124	0.014853	900.000000
291	-34.195160	0.015236	700.000000
292	-38.405293	0.009831	1500.000000
293	-37.843140	0.010137	900.000000
294	-39.095036	0.008402	700.000000
295	-39.638138	0.007283	800.000000
296	-41.411594	0.006029	1300.000000
297	-45.885796	0.004343	600.000000
298	-49.351360	0.002848	700.000000
299	-45.848999	0.004147	800.000000
300	-49.371357	0.002766	900.000000
301	-48.071640	0.003158	600.000000
302	-51.278088	0.002350	400.000000
303	-54.515938	0.001505	500.000000
304	-56.900692	0.001156	500.000000
305	-56.328732	0.001222	400.000000
306	-58.419205	0.001053	200.000000
307	-59.354210	0.000889	800.000000
308	-62.079067	0.000668	900.000000
309	-69.171028	0.000258	2600.000000
310	-66.640099	0.000420	200.000000
311	-69.654366	0.000267	2000.000000
312	-71.253067	0.000215	1900.000000
313	-72.608307	0.000187	1500.000000
314	-76.088852	0.000130	5400.000000
315	-76.090904	0.000128	5000.000000
316	-76.810158	0.000121	4700.000000
317	-76.368858	0.000120	6000.000000
318	-76.102226	0.000125	5000.000000
319	-76.029678	0.000126	4800.000000
320	-75.774857	0.000129	5000.000000
321	-76.936905	0.000112	4900.000000
322	-78.494133	0.000099	5900.000000
323	-76.916969	0.000114	4800.000000
324	-79.125938	0.000088	5900.000000
325	-79.492378	0.000083	6800.000000
326	-78.182129	0.000100	6700.000000
327	-78.836098	0.000088	6100.000000
328	-79.449852	0.000087	6800.000000
329	-78.589905	0.000096	7900.000000
330	-78.951714	0.000086	7100.000000
331	-80.058502	0.000079	7300.000000
332	-78.723488	0.000093	8000.000000
333	-78.721603	0.000095	7500.000000
334	-80.228325	0.000077	8300.000000
335	-79.919815	0.000073	7400.000000
336	-78.857422	0.000090	7900.000000
337	-79.537590	0.000084	8300.000000
338	-79.337730	0.000088	8300.000000
339	-78.501289	0.000094	8900.000000
340	-79.947205	0.000081	6900.000000
341	-79.535316	0.000083	7900.000000
342	-78.672913	0.000090	7800.000000
343	-79.485634	0.000085	7900.000000
344	-79.932243	0.000078	5800.000000
345	-79.659744	0.000080	7300.000000
346	-78.955681	0.000089	7500.000000
347	-79.510406	0.000086	7100.000000
348	-80.149117	0.000079	6200.000000
349	-79.294533	0.000088	8300.000000
350	-79.606308	0.000081	7200.000000
351	-78.886665	0.000091	8200.000000
352	-80.358131	0.000077	7500.000000
353	-79.972252	0.000080	7800.000000
354	-79.756653	0.000081	7300.000000
355	-79.357307	0.000085	7500.000000
356	-79.148735	0.000090	7300.000000
357	-79.232658	0.000088	7000.000000
358	-79.841118	0.000079	7700.000000
359	-78.613724	0.000093	7700.000000
360	-55.386013	0.001250	1000.000000
361	-42.930183	0.005524	500.000000
362	-38.850231	0.009081	500.000000
363	-35.277107	0.013342	200.000000
364	-35.976631	0.011965	500.000000
365	-33.601414	0.017348	600.000000
366	-30.362450	0.025725	600.000000
367	-31.104364	0.023234	700.000000
368	-29.261736	0.027596	900.000000
369	-27.310663	0.035187	1100.000000
370	-29.011671	0.029406	800.000000
371	-31.736217	0.019066	700.000000
372	-31.806353	0.019780	1300.000000
373	-30.882416	0.021904	1200.000000
374	-31.358421	0.020600	1300.000000
375	-31.827074	0.019386	1200.000000
376	-30.032995	0.026237	1000.000000
377	-29.697138	0.027779	800.000000
378	-31.880352	0.021159	800.000000
379	-30.650703	0.023162	800.000000
380	-29.316170	0.030220	400.000000
381	-27.445784	0.037487	400.000000
382	-26.939737	0.039454	400.000000
383	-26.546276	0.041307	400.000000
